id,id_short,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5015770363,A5015770363,Kevin Munger,https://api.openalex.org/works?filter=author.id:A5015770363,21,225,US
https://openalex.org/A5044106533,A5044106533,Mariët Theune,https://api.openalex.org/works?filter=author.id:A5044106533,24,200,NL
https://openalex.org/A5100413330,A5100413330,Wei Wu,https://api.openalex.org/works?filter=author.id:A5100413330,18,197,CN
https://openalex.org/A5101833006,A5101833006,Thomas Boraud,https://api.openalex.org/works?filter=author.id:A5101833006,48,196,FR
https://openalex.org/A5089700115,A5089700115,Yoshito Hirata,https://api.openalex.org/works?filter=author.id:A5089700115,29,189,JP
https://openalex.org/A5070745736,A5070745736,Guillaume Béraud,https://api.openalex.org/works?filter=author.id:A5070745736,25,185,FR
https://openalex.org/A5083563920,A5083563920,Asbjørn Følstad,https://api.openalex.org/works?filter=author.id:A5083563920,37,175,NO
https://openalex.org/A5009666613,A5009666613,Vanessa Hill,https://api.openalex.org/works?filter=author.id:A5009666613,10,174,GB
https://openalex.org/A5089432101,A5089432101,Judith M. Burkart,https://api.openalex.org/works?filter=author.id:A5089432101,40,174,CH
https://openalex.org/A5026986766,A5026986766,Tom Stargardt,https://api.openalex.org/works?filter=author.id:A5026986766,32,172,DE
https://openalex.org/A5001578278,A5001578278,Bruce V. Lewenstein,https://api.openalex.org/works?filter=author.id:A5001578278,33,156,US
https://openalex.org/A5080323581,A5080323581,Christopher McCarty,https://api.openalex.org/works?filter=author.id:A5080323581,38,143,US
https://openalex.org/A5112865214,A5112865214,Soon‐gyo Jung,https://api.openalex.org/works?filter=author.id:A5112865214,26,136,QA
https://openalex.org/A5009319874,A5009319874,Austin R. Benson,https://api.openalex.org/works?filter=author.id:A5009319874,24,127,US
https://openalex.org/A5087288671,A5087288671,Mikael Börjesson,https://api.openalex.org/works?filter=author.id:A5087288671,11,110,SE
https://openalex.org/A5105985544,A5105985544,Joyce A. Mitchell,https://api.openalex.org/works?filter=author.id:A5105985544,27,109,US
https://openalex.org/A5043227634,A5043227634,Jorge Páramos,https://api.openalex.org/works?filter=author.id:A5043227634,27,89,PT
https://openalex.org/A5033884286,A5033884286,Jared S. Murray,https://api.openalex.org/works?filter=author.id:A5033884286,16,88,US
https://openalex.org/A5069473136,A5069473136,Éva Fodor,https://api.openalex.org/works?filter=author.id:A5069473136,24,74,AT
https://openalex.org/A5103080414,A5103080414,Fabrizio Natale,https://api.openalex.org/works?filter=author.id:A5103080414,24,73,
https://openalex.org/A5050021092,A5050021092,Hélène Barcelo,https://api.openalex.org/works?filter=author.id:A5050021092,19,68,US
https://openalex.org/A5032492856,A5032492856,Morgan Williams,https://api.openalex.org/works?filter=author.id:A5032492856,17,65,AU
https://openalex.org/A5086300733,A5086300733,Yohsuke Murase,https://api.openalex.org/works?filter=author.id:A5086300733,14,63,JP
https://openalex.org/A5039438611,A5039438611,Daniel Birrer,https://api.openalex.org/works?filter=author.id:A5039438611,13,60,CH
https://openalex.org/A5009634909,A5009634909,Devah Pager,https://api.openalex.org/works?filter=author.id:A5009634909,26,55,US
https://openalex.org/A5073596347,A5073596347,Sundong Kim,https://api.openalex.org/works?filter=author.id:A5073596347,10,54,KR
https://openalex.org/A5034537452,A5034537452,Sónia Cabral,https://api.openalex.org/works?filter=author.id:A5034537452,14,51,PT
https://openalex.org/A5029335561,A5029335561,Florian Hawlitschek,https://api.openalex.org/works?filter=author.id:A5029335561,16,46,DE
https://openalex.org/A5111682333,A5111682333,Odilo W. Huber,https://api.openalex.org/works?filter=author.id:A5111682333,13,45,
https://openalex.org/A5032309797,A5032309797,Åsa Abelin,https://api.openalex.org/works?filter=author.id:A5032309797,10,44,SE
https://openalex.org/A5070860771,A5070860771,Tom Dobber,https://api.openalex.org/works?filter=author.id:A5070860771,17,42,NL
https://openalex.org/A5069066778,A5069066778,David Dann,https://api.openalex.org/works?filter=author.id:A5069066778,12,37,
https://openalex.org/A5029980254,A5029980254,Jamshid Sourati,https://api.openalex.org/works?filter=author.id:A5029980254,9,25,US
https://openalex.org/A5100338540,A5100338540,Xiaohui Li,https://api.openalex.org/works?filter=author.id:A5100338540,10,22,CN
https://openalex.org/A5101435329,A5101435329,Baihui Wang,https://api.openalex.org/works?filter=author.id:A5101435329,10,22,CN
https://openalex.org/A5003791181,A5003791181,Judith Kas,https://api.openalex.org/works?filter=author.id:A5003791181,7,19,DE
https://openalex.org/A5026872883,A5026872883,Bill MacCartney,https://api.openalex.org/works?filter=author.id:A5026872883,14,16,US
https://openalex.org/A5052641887,A5052641887,Andrea Pugnana,https://api.openalex.org/works?filter=author.id:A5052641887,4,16,
https://openalex.org/A5045712451,A5045712451,Christoph Beuthner,https://api.openalex.org/works?filter=author.id:A5045712451,8,15,DE
https://openalex.org/A5101599193,A5101599193,Anna Evtushenko,https://api.openalex.org/works?filter=author.id:A5101599193,4,13,US
https://openalex.org/A5015788232,A5015788232,Matthew Webb,https://api.openalex.org/works?filter=author.id:A5015788232,5,7,
https://openalex.org/A5054164320,A5054164320,Dimitrios J. Economou,https://api.openalex.org/works?filter=author.id:A5054164320,2,5,CA
https://openalex.org/A5081641856,A5081641856,Brian A. Nosek,https://api.openalex.org/works?filter=author.id:A5081641856,103,915,US
https://openalex.org/A5060989553,A5060989553,Ralph H. Colby,https://api.openalex.org/works?filter=author.id:A5060989553,78,898,US
https://openalex.org/A5025125310,A5025125310,Habtom W. Ressom,https://api.openalex.org/works?filter=author.id:A5025125310,41,301,US
https://openalex.org/A5067567133,A5067567133,D. L. Stein,https://api.openalex.org/works?filter=author.id:A5067567133,46,284,US
https://openalex.org/A5024993858,A5024993858,Juan J. Dolado,https://api.openalex.org/works?filter=author.id:A5024993858,47,276,ES
https://openalex.org/A5003689393,A5003689393,Emilia Barakova,https://api.openalex.org/works?filter=author.id:A5003689393,30,230,NL
https://openalex.org/A5007424153,A5007424153,Takaya Arita,https://api.openalex.org/works?filter=author.id:A5007424153,13,227,JP
https://openalex.org/A5040564747,A5040564747,Malvina Nissim,https://api.openalex.org/works?filter=author.id:A5040564747,29,216,NL
https://openalex.org/A5027693883,A5027693883,Olivier Walther,https://api.openalex.org/works?filter=author.id:A5027693883,22,210,
https://openalex.org/A5079136793,A5079136793,Michael Mills,https://api.openalex.org/works?filter=author.id:A5079136793,31,201,NL
https://openalex.org/A5021838614,A5021838614,Anna R. Karlin,https://api.openalex.org/works?filter=author.id:A5021838614,48,194,US
https://openalex.org/A5112309381,A5112309381,Aaron E. Bair,https://api.openalex.org/works?filter=author.id:A5112309381,22,153,
https://openalex.org/A5101990229,A5101990229,Guohong Fu,https://api.openalex.org/works?filter=author.id:A5101990229,20,132,CN
https://openalex.org/A5073646799,A5073646799,Alf Gabrielsson,https://api.openalex.org/works?filter=author.id:A5073646799,32,128,
https://openalex.org/A5063910157,A5063910157,J. C. Castillo,https://api.openalex.org/works?filter=author.id:A5063910157,14,114,US
https://openalex.org/A5042088309,A5042088309,Vera Toepoel,https://api.openalex.org/works?filter=author.id:A5042088309,27,108,
https://openalex.org/A5017780534,A5017780534,Kévin Huguenin,https://api.openalex.org/works?filter=author.id:A5017780534,24,94,CH
https://openalex.org/A5101533496,A5101533496,Hao Wang,https://api.openalex.org/works?filter=author.id:A5101533496,17,89,CN
https://openalex.org/A5081953757,A5081953757,Yining Hua,https://api.openalex.org/works?filter=author.id:A5081953757,15,66,US
https://openalex.org/A5030497488,A5030497488,Emanuela Cardia,https://api.openalex.org/works?filter=author.id:A5030497488,18,64,
https://openalex.org/A5014260231,A5014260231,Ben Adams,https://api.openalex.org/works?filter=author.id:A5014260231,18,62,PK
https://openalex.org/A5031011735,A5031011735,Elizabeth Korver–Glenn,https://api.openalex.org/works?filter=author.id:A5031011735,14,53,US
https://openalex.org/A5072266097,A5072266097,Leto Peel,https://api.openalex.org/works?filter=author.id:A5072266097,12,41,
https://openalex.org/A5050529429,A5050529429,Matthew Downs,https://api.openalex.org/works?filter=author.id:A5050529429,14,40,US
https://openalex.org/A5069704439,A5069704439,Eric Shuman,https://api.openalex.org/works?filter=author.id:A5069704439,17,39,US
https://openalex.org/A5102964654,A5102964654,Ariel D. Procaccia,https://api.openalex.org/works?filter=author.id:A5102964654,21,33,US
https://openalex.org/A5112549868,A5112549868,Tommy E. Murphy,https://api.openalex.org/works?filter=author.id:A5112549868,11,32,IE
https://openalex.org/A5035988512,A5035988512,Mohsen Vakilian,https://api.openalex.org/works?filter=author.id:A5035988512,13,30,
https://openalex.org/A5007777280,A5007777280,In-Seon Jeong,https://api.openalex.org/works?filter=author.id:A5007777280,7,28,KR
https://openalex.org/A5013584271,A5013584271,Nicolò Vallarano,https://api.openalex.org/works?filter=author.id:A5013584271,6,27,CH
https://openalex.org/A5041912661,A5041912661,Jason Shepard,https://api.openalex.org/works?filter=author.id:A5041912661,9,26,
https://openalex.org/A5058045611,A5058045611,Anaïs Thibault Landry,https://api.openalex.org/works?filter=author.id:A5058045611,12,26,CA
https://openalex.org/A5066060283,A5066060283,Anmol Madan,https://api.openalex.org/works?filter=author.id:A5066060283,12,26,ID
https://openalex.org/A5054248452,A5054248452,Paolo Federico,https://api.openalex.org/works?filter=author.id:A5054248452,11,25,FR
https://openalex.org/A5101450228,A5101450228,Yingxue Pang,https://api.openalex.org/works?filter=author.id:A5101450228,8,25,CN
https://openalex.org/A5029212984,A5029212984,Hyunuk Kim,https://api.openalex.org/works?filter=author.id:A5029212984,6,21,US
https://openalex.org/A5038120144,A5038120144,Evan Strasnick,https://api.openalex.org/works?filter=author.id:A5038120144,8,18,
https://openalex.org/A5054929973,A5054929973,Crhistian Luis Bender,https://api.openalex.org/works?filter=author.id:A5054929973,11,16,AR
https://openalex.org/A5067797785,A5067797785,Litao Zhou,https://api.openalex.org/works?filter=author.id:A5067797785,8,14,CN
https://openalex.org/A5102720789,A5102720789,Juan Yan,https://api.openalex.org/works?filter=author.id:A5102720789,5,14,CN
https://openalex.org/A5049169339,A5049169339,Tim Verbeij,https://api.openalex.org/works?filter=author.id:A5049169339,6,13,NL
https://openalex.org/A5082183505,A5082183505,Marco Rosa,https://api.openalex.org/works?filter=author.id:A5082183505,8,12,IT
https://openalex.org/A5039111784,A5039111784,Thai Pham,https://api.openalex.org/works?filter=author.id:A5039111784,5,10,NZ
https://openalex.org/A5079290690,A5079290690,João Paulo Pesce,https://api.openalex.org/works?filter=author.id:A5079290690,7,9,BR
https://openalex.org/A5101476222,A5101476222,Sanne Smith,https://api.openalex.org/works?filter=author.id:A5101476222,3,7,US
https://openalex.org/A5016106378,A5016106378,Saeid Rasulkhani,https://api.openalex.org/works?filter=author.id:A5016106378,4,6,
https://openalex.org/A5079441600,A5079441600,Melania Degeratu,https://api.openalex.org/works?filter=author.id:A5079441600,5,6,
https://openalex.org/A5065071611,A5065071611,Hans J. Herrmann,https://api.openalex.org/works?filter=author.id:A5065071611,85,758,BR
https://openalex.org/A5022479713,A5022479713,Felix D. Schönbrodt,https://api.openalex.org/works?filter=author.id:A5022479713,44,278,DE
https://openalex.org/A5080470761,A5080470761,Hans‐Jörg Trenz,https://api.openalex.org/works?filter=author.id:A5080470761,29,223,IT
https://openalex.org/A5000196398,A5000196398,Benjamin Leon Bodirsky,https://api.openalex.org/works?filter=author.id:A5000196398,59,206,DE
https://openalex.org/A5029437984,A5029437984,Jongho Shin,https://api.openalex.org/works?filter=author.id:A5029437984,22,184,KR
https://openalex.org/A5091329809,A5091329809,Marco Bastos,https://api.openalex.org/works?filter=author.id:A5091329809,22,169,IE
https://openalex.org/A5089412314,A5089412314,Laura Dabbish,https://api.openalex.org/works?filter=author.id:A5089412314,43,144,
https://openalex.org/A5038615036,A5038615036,Daniel Katz,https://api.openalex.org/works?filter=author.id:A5038615036,27,143,US
https://openalex.org/A5003070798,A5003070798,Stefan Bornholdt,https://api.openalex.org/works?filter=author.id:A5003070798,36,140,
https://openalex.org/A5014461525,A5014461525,Diego Manzoni,https://api.openalex.org/works?filter=author.id:A5014461525,30,135,IT
https://openalex.org/A5028180504,A5028180504,Hal E. Hershfield,https://api.openalex.org/works?filter=author.id:A5028180504,32,117,US
https://openalex.org/A5000705574,A5000705574,Jessica Gottlieb,https://api.openalex.org/works?filter=author.id:A5000705574,19,114,US
https://openalex.org/A5077789090,A5077789090,Renske Keizer,https://api.openalex.org/works?filter=author.id:A5077789090,26,112,NL
https://openalex.org/A5061282606,A5061282606,Philip Pärnamets,https://api.openalex.org/works?filter=author.id:A5061282606,22,108,
https://openalex.org/A5026747204,A5026747204,G. R. Jafari,https://api.openalex.org/works?filter=author.id:A5026747204,24,103,GB
https://openalex.org/A5079992660,A5079992660,Екатерина Рахилина,https://api.openalex.org/works?filter=author.id:A5079992660,13,99,US
https://openalex.org/A5087380803,A5087380803,Jochem Tolsma,https://api.openalex.org/works?filter=author.id:A5087380803,23,95,NL
https://openalex.org/A5065867207,A5065867207,Steve Vanderheiden,https://api.openalex.org/works?filter=author.id:A5065867207,17,94,
https://openalex.org/A5087247298,A5087247298,Kecheng Zheng,https://api.openalex.org/works?filter=author.id:A5087247298,16,93,
https://openalex.org/A5004877475,A5004877475,Meifang Yang,https://api.openalex.org/works?filter=author.id:A5004877475,20,90,CN
https://openalex.org/A5014948519,A5014948519,Lingzi Zhang,https://api.openalex.org/works?filter=author.id:A5014948519,19,86,CN
https://openalex.org/A5036664594,A5036664594,Quan Nguyen,https://api.openalex.org/works?filter=author.id:A5036664594,19,81,NZ
https://openalex.org/A5101762680,A5101762680,Bálint Tóth,https://api.openalex.org/works?filter=author.id:A5101762680,15,77,HU
https://openalex.org/A5102868523,A5102868523,Xing Peng,https://api.openalex.org/works?filter=author.id:A5102868523,25,76,CN
https://openalex.org/A5067220728,A5067220728,Anna Kowalska-Pyzalska,https://api.openalex.org/works?filter=author.id:A5067220728,16,71,
https://openalex.org/A5009583105,A5009583105,Wolfgang Steinel,https://api.openalex.org/works?filter=author.id:A5009583105,23,70,NL
https://openalex.org/A5029015119,A5029015119,Tenbroeck Smith,https://api.openalex.org/works?filter=author.id:A5029015119,31,69,US
https://openalex.org/A5022467297,A5022467297,Qiang Zhai,https://api.openalex.org/works?filter=author.id:A5022467297,13,61,
https://openalex.org/A5036525093,A5036525093,Yujie Lu,https://api.openalex.org/works?filter=author.id:A5036525093,10,56,US
https://openalex.org/A5037492592,A5037492592,Amir Vahid Dastjerdi,https://api.openalex.org/works?filter=author.id:A5037492592,26,50,AU
https://openalex.org/A5005577377,A5005577377,Kenta Suzuki,https://api.openalex.org/works?filter=author.id:A5005577377,16,49,JP
https://openalex.org/A5044386913,A5044386913,Leo Poom,https://api.openalex.org/works?filter=author.id:A5044386913,14,48,SE
https://openalex.org/A5053560194,A5053560194,Jesús López Baeza,https://api.openalex.org/works?filter=author.id:A5053560194,6,37,ES
https://openalex.org/A5074153874,A5074153874,Athen Ma,https://api.openalex.org/works?filter=author.id:A5074153874,17,35,GB
https://openalex.org/A5059671494,A5059671494,Sander Andreas Schwartz,https://api.openalex.org/works?filter=author.id:A5059671494,6,32,DK
https://openalex.org/A5068328730,A5068328730,Maria Dimakopoulou,https://api.openalex.org/works?filter=author.id:A5068328730,11,26,
https://openalex.org/A5091767095,A5091767095,Markus Breunig,https://api.openalex.org/works?filter=author.id:A5091767095,15,26,
https://openalex.org/A5070037437,A5070037437,Josh Aaron Miller,https://api.openalex.org/works?filter=author.id:A5070037437,9,21,US
https://openalex.org/A5080690148,A5080690148,Francisco Eduardo de Luna e Almeida Santos,https://api.openalex.org/works?filter=author.id:A5080690148,4,17,FR
https://openalex.org/A5015989956,A5015989956,Mauricio Quiñones Domínguez,https://api.openalex.org/works?filter=author.id:A5015989956,6,16,CO
https://openalex.org/A5052692333,A5052692333,Jianhua Dai,https://api.openalex.org/works?filter=author.id:A5052692333,5,13,CN
https://openalex.org/A5086606633,A5086606633,Suparna Ghanvatkar,https://api.openalex.org/works?filter=author.id:A5086606633,4,9,SG
https://openalex.org/A5009034593,A5009034593,Brendan Roof,https://api.openalex.org/works?filter=author.id:A5009034593,4,6,
https://openalex.org/A5068534337,A5068534337,André R. Gagné,https://api.openalex.org/works?filter=author.id:A5068534337,3,6,US
https://openalex.org/A5049836770,A5049836770,Roger Spranz,https://api.openalex.org/works?filter=author.id:A5049836770,4,5,
https://openalex.org/A5028597017,A5028597017,Qingming Huang,https://api.openalex.org/works?filter=author.id:A5028597017,83,903,CN
https://openalex.org/A5057733936,A5057733936,Donald P. Green,https://api.openalex.org/works?filter=author.id:A5057733936,89,554,US
https://openalex.org/A5100398890,A5100398890,Yulin Chen,https://api.openalex.org/works?filter=author.id:A5100398890,50,393,CN
https://openalex.org/A5024759396,A5024759396,Sohyun Park,https://api.openalex.org/works?filter=author.id:A5024759396,49,297,KR
https://openalex.org/A5040869025,A5040869025,Enrico Gerding,https://api.openalex.org/works?filter=author.id:A5040869025,37,255,GB
https://openalex.org/A5047489389,A5047489389,Daniel Scott Smith,https://api.openalex.org/works?filter=author.id:A5047489389,26,186,US
https://openalex.org/A5043542142,A5043542142,Sabit Cakmak,https://api.openalex.org/works?filter=author.id:A5043542142,51,173,CA
https://openalex.org/A5041233682,A5041233682,Ivar R. Hannikainen,https://api.openalex.org/works?filter=author.id:A5041233682,22,165,ES
https://openalex.org/A5040600354,A5040600354,Marijtje A. J. van Duijn,https://api.openalex.org/works?filter=author.id:A5040600354,35,160,NL
https://openalex.org/A5053433716,A5053433716,Ryan L. Boyd,https://api.openalex.org/works?filter=author.id:A5053433716,28,159,US
https://openalex.org/A5002370349,A5002370349,Zengyun Hu,https://api.openalex.org/works?filter=author.id:A5002370349,29,156,CN
https://openalex.org/A5000711679,A5000711679,Gillian K. Hadfield,https://api.openalex.org/works?filter=author.id:A5000711679,33,155,
https://openalex.org/A5058923617,A5058923617,Franziska Roesner,https://api.openalex.org/works?filter=author.id:A5058923617,34,129,US
https://openalex.org/A5051851888,A5051851888,Jeroen van den Hoven,https://api.openalex.org/works?filter=author.id:A5051851888,39,126,NL
https://openalex.org/A5072902808,A5072902808,Alessandro Gandini,https://api.openalex.org/works?filter=author.id:A5072902808,23,110,IT
https://openalex.org/A5108105534,A5108105534,Christine Ogan,https://api.openalex.org/works?filter=author.id:A5108105534,20,97,US
https://openalex.org/A5078401676,A5078401676,Flavio Chierichetti,https://api.openalex.org/works?filter=author.id:A5078401676,23,94,
https://openalex.org/A5043134485,A5043134485,Adam Meyers,https://api.openalex.org/works?filter=author.id:A5043134485,22,90,US
https://openalex.org/A5004099218,A5004099218,Sachit Mahajan,https://api.openalex.org/works?filter=author.id:A5004099218,19,75,CH
https://openalex.org/A5085452154,A5085452154,Robert M. Bond,https://api.openalex.org/works?filter=author.id:A5085452154,17,74,US
https://openalex.org/A5100600471,A5100600471,Gang Wang,https://api.openalex.org/works?filter=author.id:A5100600471,17,67,CN
https://openalex.org/A5083758600,A5083758600,Maxwell J. D. Ramstead,https://api.openalex.org/works?filter=author.id:A5083758600,17,58,GB
https://openalex.org/A5024733849,A5024733849,Rui Jiang,https://api.openalex.org/works?filter=author.id:A5024733849,6,57,SG
https://openalex.org/A5101638792,A5101638792,Suyu Liu,https://api.openalex.org/works?filter=author.id:A5101638792,13,57,DE
https://openalex.org/A5035069351,A5035069351,Helma van den Berg,https://api.openalex.org/works?filter=author.id:A5035069351,11,40,NO
https://openalex.org/A5100456945,A5100456945,Jialu Li,https://api.openalex.org/works?filter=author.id:A5100456945,6,39,CN
https://openalex.org/A5005199344,A5005199344,Amélie Heldt,https://api.openalex.org/works?filter=author.id:A5005199344,6,30,DE
https://openalex.org/A5048724910,A5048724910,Marina Dubova,https://api.openalex.org/works?filter=author.id:A5048724910,8,30,US
https://openalex.org/A5016767305,A5016767305,Azadeh Nematzadeh,https://api.openalex.org/works?filter=author.id:A5016767305,8,28,
https://openalex.org/A5102898014,A5102898014,Anita Rao,https://api.openalex.org/works?filter=author.id:A5102898014,11,28,US
https://openalex.org/A5056545662,A5056545662,Simon Leipold,https://api.openalex.org/works?filter=author.id:A5056545662,9,26,
https://openalex.org/A5016213007,A5016213007,P. Fenkam,https://api.openalex.org/works?filter=author.id:A5016213007,8,21,AT
https://openalex.org/A5042407702,A5042407702,Zhiling Gu,https://api.openalex.org/works?filter=author.id:A5042407702,9,21,
https://openalex.org/A5008173241,A5008173241,Kwok Hoe Chan,https://api.openalex.org/works?filter=author.id:A5008173241,16,19,SG
https://openalex.org/A5013701865,A5013701865,Jessica Baldwin,https://api.openalex.org/works?filter=author.id:A5013701865,9,19,US
https://openalex.org/A5054023418,A5054023418,Kang Gu,https://api.openalex.org/works?filter=author.id:A5054023418,9,18,US
https://openalex.org/A5005462862,A5005462862,Charles El Rawadi,https://api.openalex.org/works?filter=author.id:A5005462862,9,17,FR
https://openalex.org/A5063786192,A5063786192,Fatima Ezzeddine,https://api.openalex.org/works?filter=author.id:A5063786192,3,16,US
https://openalex.org/A5077106976,A5077106976,Philip R. Blue,https://api.openalex.org/works?filter=author.id:A5077106976,10,14,
https://openalex.org/A5046926141,A5046926141,Marcel Ernst,https://api.openalex.org/works?filter=author.id:A5046926141,4,13,DE
https://openalex.org/A5022452963,A5022452963,Roxy Damen,https://api.openalex.org/works?filter=author.id:A5022452963,5,9,NL
https://openalex.org/A5015875245,A5015875245,Guopeng Li,https://api.openalex.org/works?filter=author.id:A5015875245,6,8,NL
https://openalex.org/A5016151892,A5016151892,Marina Silva Ferreira,https://api.openalex.org/works?filter=author.id:A5016151892,2,5,
https://openalex.org/A5025670802,A5025670802,Faiz Surani,https://api.openalex.org/works?filter=author.id:A5025670802,3,5,US
https://openalex.org/A5100368048,A5100368048,Na Li,https://api.openalex.org/works?filter=author.id:A5100368048,55,681,
https://openalex.org/A5077257353,A5077257353,Matthew Barth,https://api.openalex.org/works?filter=author.id:A5077257353,62,603,US
https://openalex.org/A5045565551,A5045565551,Stefan Thurner,https://api.openalex.org/works?filter=author.id:A5045565551,54,398,US
https://openalex.org/A5038636096,A5038636096,Peng Zhou,https://api.openalex.org/works?filter=author.id:A5038636096,80,377,CN
https://openalex.org/A5102007305,A5102007305,Debjit Roy,https://api.openalex.org/works?filter=author.id:A5102007305,49,373,IN
https://openalex.org/A5061287527,A5061287527,Marc Barthélemy,https://api.openalex.org/works?filter=author.id:A5061287527,62,337,FR
https://openalex.org/A5075117735,A5075117735,Manolis Koubarakis,https://api.openalex.org/works?filter=author.id:A5075117735,44,309,GR
https://openalex.org/A5085334707,A5085334707,Umer Rashid,https://api.openalex.org/works?filter=author.id:A5085334707,40,281,PK
https://openalex.org/A5059115258,A5059115258,Anne‐Catherine Bachoud‐Lévi,https://api.openalex.org/works?filter=author.id:A5059115258,50,274,FR
https://openalex.org/A5088891017,A5088891017,Steven A. Sloman,https://api.openalex.org/works?filter=author.id:A5088891017,55,209,US
https://openalex.org/A5010601798,A5010601798,Pablo Barberá,https://api.openalex.org/works?filter=author.id:A5010601798,34,204,US
https://openalex.org/A5100612383,A5100612383,Wei Shao,https://api.openalex.org/works?filter=author.id:A5100612383,26,204,AU
https://openalex.org/A5032594386,A5032594386,Daniel Buschek,https://api.openalex.org/works?filter=author.id:A5032594386,31,150,DE
https://openalex.org/A5071275454,A5071275454,Valerio Gatta,https://api.openalex.org/works?filter=author.id:A5071275454,32,143,IT
https://openalex.org/A5031032811,A5031032811,Zhongling Pi,https://api.openalex.org/works?filter=author.id:A5031032811,26,127,CN
https://openalex.org/A5072511347,A5072511347,Pat Barclay,https://api.openalex.org/works?filter=author.id:A5072511347,32,116,AU
https://openalex.org/A5074969309,A5074969309,Chris Piech,https://api.openalex.org/works?filter=author.id:A5074969309,25,115,US
https://openalex.org/A5058212934,A5058212934,David Bamman,https://api.openalex.org/works?filter=author.id:A5058212934,29,106,US
https://openalex.org/A5027074094,A5027074094,Oliver Hauser,https://api.openalex.org/works?filter=author.id:A5027074094,25,96,GB
https://openalex.org/A5101878819,A5101878819,Cuicui Zhang,https://api.openalex.org/works?filter=author.id:A5101878819,9,89,CN
https://openalex.org/A5082029988,A5082029988,Caroline Di Bernardi Luft,https://api.openalex.org/works?filter=author.id:A5082029988,21,73,GB
https://openalex.org/A5101108985,A5101108985,Zhuofeng Zhao,https://api.openalex.org/works?filter=author.id:A5101108985,11,66,CN
https://openalex.org/A5046133815,A5046133815,Sercan Şengün,https://api.openalex.org/works?filter=author.id:A5046133815,12,65,US
https://openalex.org/A5101859905,A5101859905,Xiao Yu,https://api.openalex.org/works?filter=author.id:A5101859905,18,62,CN
https://openalex.org/A5058427780,A5058427780,Yi’na Hu,https://api.openalex.org/works?filter=author.id:A5058427780,25,57,CN
https://openalex.org/A5028131012,A5028131012,Sunnee Billingsley,https://api.openalex.org/works?filter=author.id:A5028131012,15,56,SE
https://openalex.org/A5100617804,A5100617804,Yihang Li,https://api.openalex.org/works?filter=author.id:A5100617804,10,54,CN
https://openalex.org/A5021896082,A5021896082,Shihui Feng,https://api.openalex.org/works?filter=author.id:A5021896082,10,50,HK
https://openalex.org/A5016766075,A5016766075,Ted Brader,https://api.openalex.org/works?filter=author.id:A5016766075,21,49,US
https://openalex.org/A5052161832,A5052161832,Pablo Suárez–Serrato,https://api.openalex.org/works?filter=author.id:A5052161832,7,47,DE
https://openalex.org/A5013243390,A5013243390,Sarah Sebo,https://api.openalex.org/works?filter=author.id:A5013243390,14,46,US
https://openalex.org/A5033055029,A5033055029,Helena R. M. Radke,https://api.openalex.org/works?filter=author.id:A5033055029,15,38,AU
https://openalex.org/A5061857062,A5061857062,Sara Heydari,https://api.openalex.org/works?filter=author.id:A5061857062,10,35,FI
https://openalex.org/A5027466788,A5027466788,Alicia von Schenk,https://api.openalex.org/works?filter=author.id:A5027466788,5,30,DE
https://openalex.org/A5100758582,A5100758582,Hao Wang,https://api.openalex.org/works?filter=author.id:A5100758582,8,30,CN
https://openalex.org/A5089551668,A5089551668,Ariadne Neureiter,https://api.openalex.org/works?filter=author.id:A5089551668,9,27,AT
https://openalex.org/A5062161753,A5062161753,Amanda Meng,https://api.openalex.org/works?filter=author.id:A5062161753,11,25,US
https://openalex.org/A5109938167,A5109938167,M. O. Rabin,https://api.openalex.org/works?filter=author.id:A5109938167,16,22,IL
https://openalex.org/A5007879982,A5007879982,Andrew L. Maas,https://api.openalex.org/works?filter=author.id:A5007879982,13,20,US
https://openalex.org/A5042726324,A5042726324,Joshua Miller,https://api.openalex.org/works?filter=author.id:A5042726324,8,16,DE
https://openalex.org/A5002364065,A5002364065,Irene M. Y. Woon,https://api.openalex.org/works?filter=author.id:A5002364065,7,15,SG
https://openalex.org/A5053624939,A5053624939,Dinara Moura,https://api.openalex.org/works?filter=author.id:A5053624939,6,13,
https://openalex.org/A5113773717,A5113773717,Catherine M. Warrier,https://api.openalex.org/works?filter=author.id:A5113773717,10,13,US
https://openalex.org/A5006667336,A5006667336,Arto Kekkonen,https://api.openalex.org/works?filter=author.id:A5006667336,5,10,
https://openalex.org/A5054838629,A5054838629,Tom R. Tyler,https://api.openalex.org/works?filter=author.id:A5054838629,119,585,US
https://openalex.org/A5056023044,A5056023044,Brian McDonald,https://api.openalex.org/works?filter=author.id:A5056023044,40,287,US
https://openalex.org/A5031146559,A5031146559,Massimiliano Zanin,https://api.openalex.org/works?filter=author.id:A5031146559,37,250,ES
https://openalex.org/A5043862617,A5043862617,Philipp Schmid,https://api.openalex.org/works?filter=author.id:A5043862617,26,220,NL
https://openalex.org/A5042889844,A5042889844,Peter Achterberg,https://api.openalex.org/works?filter=author.id:A5042889844,31,212,NL
https://openalex.org/A5014466973,A5014466973,Robb Willer,https://api.openalex.org/works?filter=author.id:A5014466973,57,207,US
https://openalex.org/A5051490260,A5051490260,Robert Pless,https://api.openalex.org/works?filter=author.id:A5051490260,40,200,CA
